"unique_id","f_name_english","f_name_arabic","facility_category_name_english","facility_category_name_arabic","facilitysubcategorynameenglish","facilitysubcategorynamearabic","address_line_one","address_line_two_english","address_line_two_arabic","po_box","website","telephone_1","telephone_2","fax","expiry_date","status","area_id","x_coordinate","y_coordinate","email","area_english","area_arabic"
"0001046","Baby Home Nursery","حضانة بيبى هوم","Nursing","التمريض","School clinic","عيادة مدرسية أو عيادة في مؤسسة تعليمية","Lake Point Tower","JLT cluster N","Jumeira Lakes Towers","","https://babyhomenursery.com/","971-55-9731097","","","","FAC_ACT_AEX","140","25.063398135849333","55.13791674753198","info@babyhomenursery.com","Jumeira Lakes Towers","Jumeira Lakes Towers"
"0001053","Davinci Dental Laboratory L.L.C","معمل دافنشي للأسنان ش .ذ.م.م","Dental Lab - Dental Clinical Support","معاون فني أسنان","Clinical Support (1 Spec) Center – Dental Laboratory","مركز خدمات صحية مساندة (تخصص واحد) – معمل أسنان","Latifa Tower","Sheikh Zayed Rd 36","TRADE CENTER SECOND","","","971-50-1044899","","","","FAC_ACT","109","25.221796461127692","55.28145592556351","","TRADE CENTER SECOND","TRADE CENTER SECOND"
"0001121","Safa Community School","مدرسة صفا كوميونيتي","Nursing","التمريض","School clinic","عيادة مدرسية أو عيادة في مؤسسة تعليمية","Safa Community School","um Suqeim road","AL BARSHA SOUTH THIRD","","","971-50-6873208","","","","FAC_ACT","162","25.061793670135195","55.24832034476292","clinic@safacommunityschool.com","AL BARSHA SOUTH THIRD","AL BARSHA SOUTH THIRD"
"0001130","Sri Sri Tattva Panchakarma Ayurveda Center"," سري سري تاتفا بانجاكرما آيورفيدا سنتر","Ayurvedic Medicine","طب الهندي التقليدي","Traditional Complementary & Alternative Medicine (TCAM) Facilities (1 Spec)","مركز طب بديل (تخصص واحد)","Saeed Thani Khalaf Althani","5 Street 1","UMM HURAIR FIRST","","www.artoflivingayurveda.ae","971-4-3966227","","","","FAC_ACT","99","25.257958677170013","55.30699821026234","ssadubai@mosaic.om","UMM HURAIR FIRST","UMM HURAIR FIRST"
"0001135","Docib Pharmacy L.L.C","صيدلية دوكيب ش ذ م م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Lulu hyper Market","33a Street","Al Rashidiya","","www.docibgroup.com","971-564096691","","","","FAC_ACT","11","25.226404115153816","55.38641535266514","rashidiya@docibpharmacy.com","Al Rashidiya","Al Rashidiya"
"0001141","Cosmo Secrets Medical Centre LLC","مركز كوزمو سيكريت الطبي ذ.م.م","General Practice","طب عام","Polyclinic (Multiple Specialties)","مركز طبي (مُتعدِّد التخصُّصات)","Deyaar Building","20 Street","AL BARSHA FIRST","","","056-673-6266","","","","FAC_ACT","132","25.11697600216779","55.19648763605462","info@cosmosecret.com","AL BARSHA FIRST","AL BARSHA FIRST"
"0001142","Binsina 55 Pharmacy","صيدلية ابن سينا خمسة وخمسون","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","I Rise","altar Avenue center ","AL BARSHA FIRST","","www.binsina.ae","971-52-4276271","","","","FAC_ACT","132","25.09688522942665","55.181195087501344","saleem.s@akigroup.com","AL BARSHA FIRST","AL BARSHA FIRST"
"0001150","ME AIR RESCUE FZCO"," ام إي اير ريسكيو  ش م ح","General Practice","طب عام","Patient Transfer Service Center","مركز خدمات النقل الصحي","Building 7W, Block B","Al Quds St 19a","AL TWAR FIRST","","www.airrescuegroup.com","0505570081","","","","FAC_ACT","70","25.262299997691773","55.370268581587666","medevac@airrescuegroup.com","AL TWAR FIRST","AL TWAR FIRST"
"0001159","BETTERCARE MEDICAL CENTER LLC","مركز بيتر كير الطبي ش ذ م م","General Practice","طب عام","Polyclinic (Multiple Specialties)","مركز طبي (مُتعدِّد التخصُّصات)","Morocco Cluster","Morocco J","WARSAN FIRST","","www.shmc.ae","971-50-7370466","","","","FAC_ACT","158","25.16056502664272","55.41988603659491","alabyad@citadelhmc.com","WARSAN FIRST","WARSAN FIRST"
"0001162","Aster Pharmacy 115 Brof Aster Pharmacies Group LLC","صيدلية استر١١٥فرع من صيدلية استر ش ذ م م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Discovery Pavilion","discovery garden","JABAL ALI FIRST","","www.asterpharmacy.com","04-5546021","","","","FAC_ACT","136","25.035504037233437","55.14638619517044","aster115@asterpharmacy.com","JABAL ALI FIRST","JABAL ALI FIRST"
"0001163","Aster Pharmacy 124 Brof Aster Pharmacies Group LLC","صيدلية استر١٢٤ فرع من مجموعة صيدلية استر ش.ذ.م.م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Sukoon Tower","Al Suwayeb Street 1/1","Dubai Marina and Jumeira Beach","","www.asterpharmacy.com","04-5546282","","","","FAC_ACT","139","25.07921914572369","55.14378273864756","aster124@asterpharmacy.com","Dubai Marina and Jumeira Beach","Dubai Marina and Jumeira Beach"
"0001164","Aster Pharmacy 119 Brof Aster Pharmacies Group LLC","صيدلية استر١١٩ فرع من مجموعة صيدلية استر ش ذ م م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Enoc Petrol Station Site No:1086","Al Sohool Street","Emirates Hills","","www.asterpharmacy.com","04-5546797","","","","FAC_ACT","141","25.064522861526406","55.15484433626305","aster119@asterpharmacy.com","Emirates Hills","Emirates Hills"
"0001175","Aster Pharmacy 129 Brof Aster Pharmacies Group LLC","صيدلية استر ١٢٩ فرع من مجموعة صيدلية استر ش.ذ.م.م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Morjana Plaza1","Al Satwa Road 11","Al Satwa","","www.asterpharmacy.com","971-04-3590530","","","","FAC_ACT","13","25.232606423110916","55.277399495295505","aster129@asterpharmacy.com","Al Satwa","Al Satwa"
"0001176","Regency Home Health Care Center L.L.C","مركز ريجنسي لخدمات الصحة المنزلية ش.ذ.م.م","Nursing","التمريض","Home Healthcare Center","مركز خدمات الصحة المنزلية","Sky Business Center  6, Al Badia Blvd  Dubai Festival City, Al Kheeran, City Dubai","nadalhamer","Dubai Festival City","","","971-55-8381246","","","","FAC_ACT","142","25.21586378782145","55.37488164907002","regencyhomehealthcarecenter@gmail.com","Dubai Festival City","Dubai Festival City"
"0001180","Total Dental Care LLC","توتال دينتال كيرش.ذ.م.م","Pediatric Dentistry","طب أسنان أطفال","Polyclinic (Multiple Specialties)","مركز طبي (مُتعدِّد التخصُّصات)","Ahli House 1","28 Street","AL NAHDA SECOND","","","971-564706383","","","","FAC_ACT","77","25.297193243205513","55.38262928589838","edhomds@yahoo.com","AL NAHDA SECOND","AL NAHDA SECOND"
"0001184","Medeor 24X7 Pharmacy","صيدلية ميديور ٢٤ ٧","Pharmacy","الصيدلة","Hospital Pharmacy","صيدلية مستشفى","Medeor 24X7 Hospital","Sheikh Khalifa Bin Zayed Street 19","UMM HURAIR FIRST","","","971-569975711","","","","FAC_ACT_AEX","99","25.257494910988086","55.30637058379788","joy@medeor.ae","UMM HURAIR FIRST","UMM HURAIR FIRST"
"0001191","Conceive The Gynaecology Centre Dmcc","كونسيف ذا جينايكولوجي م د م س","Reproductive Medicine and Infertility","طب الأمراض التناسلية والعقم","Polyclinic (Multiple Specialties)","مركز طبي (مُتعدِّد التخصُّصات)","Red Diamond Building","Al Sarayat Street","Jumeira Lakes Towers","","","971504558879","","","","FAC_ACT","140","25.077030344049383","55.154600451770925","pankaj.shrivastav@conceiveuae.net","Jumeira Lakes Towers","Jumeira Lakes Towers"
"0001196","Aster Hospital Pharmacy Br Aster Dm Healthcare Fzc Dubai Branch","صيدلية مستشفى استر فرع من استر دي ام هيلث كير ش م ح فرع دبي","Pharmacy","الصيدلة","Hospital Pharmacy","صيدلية مستشفى","Aster Hospital","25 Street 7","AL RAFFA","","","971-55-7009111","","","","FAC_ACT_AEX","12","25.252916025952672","55.28918721718275","pr@asterdmhealthcare.com","AL RAFFA","AL RAFFA"
"0001208","Aster Pharmacy 127 Brof Aster Pharmacies Group LLC","صيدلية استر١٢٧فرع من مجموعة صيدلية استر ش ذ م م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Royal Oceanic 1","JBR","Marsa Dubai ","","www.asterpharmacy.com","04-5547096","","","","FAC_ACT","178","25.083928098925465","55.14156731782028","aster127@asterpharmacy.com","Marsa Dubai ","Marsa Dubai "
"0001212","Afak Medical Center","مركز آفاق الطبي","General Dentistry","طب أسنان عام","Polyclinic (Multiple Specialties)","مركز طبي (مُتعدِّد التخصُّصات)","Mm Towers Near Concorde Hotel Dubai","4b Street 21","RIGGAT AL BUTEEN","","","050-416-6113","","","","FAC_ACT_AEX","62","25.260624317475838","55.31980605801132","adhambarakat72@hotmail.com","RIGGAT AL BUTEEN","RIGGAT AL BUTEEN"
"0001222","Alpha Star Pharmacy LLC","صيدلية ألفا ستار ش.ذ.م.م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Wasl Amber Building","26 Street 28","Al Karama","","","971-589684007","","","","FAC_ACT","30","25.24556117337421","55.30987393659432","medx@eim.ae","Al Karama","Al Karama"
"0001234","Dr Batras Homeopathy Healthcare Clinic","عيادة دكتور بطراس هيلث كير للمعالجة المثلية","Homeopathy","علاج تجانسي","Traditional Complementary & Alternative Medicine (TCAM) Facilities (1 Spec)","مركز طب بديل (تخصص واحد)","ALMOZNA","Al Nahda Street 93","AL QUSAIS FIRST","","www.drbatras.ae","971525930782","","","","FAC_ACT_AEX","74","25.272829785568522","55.371283995891865","abdul.rahman@drbatras.com","AL QUSAIS FIRST","AL QUSAIS FIRST"
"0001237","Aster Pharmacy 128 Brof Aster Pharmacies Group LLC","صيدلية استر ١٢٨ فرع من مجموعة صيدلية استر ش ذ م م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Enoc Petrol Station. Site No 1072","albarsha first st","AL BARSHA SOUTH FIRST","","www.asterpharmacy.com","04 4405945","","","","FAC_ACT","160","25.091950151799512","55.243719521517946","aster128@asterpharmacy.com","AL BARSHA SOUTH FIRST","AL BARSHA SOUTH FIRST"
"0001239","DermaPremier Poly Clinic L L C","مجمع دير مابريميير الطبي ذ.م.م","General Practice","طب عام","Polyclinic (Multiple Specialties)","مركز طبي (مُتعدِّد التخصُّصات)","Sunset Mall","Jumeirah Street 500","JUMEIRA THIRD","","","971-050-4598499","","","","FAC_ACT_AEX","115","25.183733054460195","55.22635018458145","bmarwan7117@gmail.com","JUMEIRA THIRD","JUMEIRA THIRD"
"0001240","International Modern Hospital Pharmacy","صيدلة المستشفى الدولي الحديث","Pharmacy","الصيدلة","Hospital Pharmacy","صيدلية مستشفى","International Modern Hospital","Sheikh Rashid Road 35","AL RAFFA","","www.imh.ae","971-52-6821373","","","","FAC_ACT_AEX","12","25.248422188013784","55.283024480565516","medicaldirector@imh.ae","AL RAFFA","AL RAFFA"
"0001256","MEDICINA PHARMACY L.L.C BRANCH","صيدلية ميديسينا ش ذ م م فرع","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","City land","city land ","WADI AL SAFA 2","","","","","","","FAC_ACT_AEX","234","25.06432418633706","55.3033256508271","","WADI AL SAFA 2","WADI AL SAFA 2"
"0001257","Yateem Optician Llc Branch","نظارات يتيم ذ م م فرع","Optometry","بصريات","Clinical Support (1 Spec) Center – Optical","مركز خدمات صحية مساندة (تخصص واحد) - بصريات","Wasl Vita( Wasl Properties)R532","Al Wasl Road","JUMEIRA FIRST","","www.yateemgroup.com","971-55-9550548","","","","FAC_ACT_AEX","106","25.20987239577903","55.25565529136034","khalidyateem@yateemgroup.com","JUMEIRA FIRST","JUMEIRA FIRST"
"0001259","Apa Aesthetic Dental And Cosmetic Center LLC","مركز ابا استيتك للأسنان و التجميل ش . ذ . م . م","General Dentistry","طب أسنان عام","General Dental Clinic","عيادة عامة لطب الأسنان","Villa Number B","Al Thanya Street","UMM SUQEIM SECOND","","","971-50-4405258","","","","FAC_ACT_AEX","123","25.143384067551835","55.19996265214208","shaji@apaaesthetic.ae","UMM SUQEIM SECOND","UMM SUQEIM SECOND"
"0001260","Med X Pharmacy L L C","صيدلية ميد اكس ش ذ م م","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Brl Remaitha Club","Rebat Street 28","NADD AL HAMAR","","www.medxpharmacy.com","971-589684007","","","","FAC_ACT_AEX","143","25.2139941556614","55.37984294822009","medx@eim.ae","NADD AL HAMAR","NADD AL HAMAR"
"0001261","Rx Pharmacy","صيدلية ار اكس","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Ahmed Plaza","35a Street 2  opp faith pharmacy","AL MURAR","","www.clinicare.me","971 58 225 2245","","","","FAC_ACT_AEX","61","25.275305178971283","55.31160000716831","pro@imara.me","AL MURAR","AL MURAR"
"0001264","Park Avenue Dental Clinic","عيادة بارك افنيو لطب الاسنان","Orthodontics","تقويم أسنان","Polyclinic (Multiple Specialties)","مركز طبي (مُتعدِّد التخصُّصات)","Daytona House","MOTOR CITY","AL Hebiah-1","","","971-56-1035578","","","","FAC_ACT_AEX","218","25.052490093977184","55.23158670866016","Info@parkavenuedc.com","AL Hebiah-1","AL Hebiah-1"
"0001280","MEDICINA PHARMACY L.L.C (BRANCH)","صيدلية ميديسينا ش ذ م م فرع","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Nad Al Hamar Mall","9 Street","NADD AL HAMAR","","","","","","","FAC_ACT_AEX","143","25.189381870464597","55.3829509579161","","NADD AL HAMAR","NADD AL HAMAR"
"0001283","Burjeel Hospital For Advanced Surgery Pharmacy","صيدلية مستشفى برجيل للجراحة المتطورة ش.ذ.م.م","Pharmacy","الصيدلة","Hospital Pharmacy","صيدلية مستشفى","Burjeel Hospital For Advanced Surgery","15a Street 1","AL QOUZ IND.FIRST","","","971-55-5859386","","","","FAC_ACT_AEX","125","25.146620048988535","55.223716371487725","asad@vpshealth.com","AL QOUZ IND.FIRST","AL QOUZ IND.FIRST"
"0001319","Bay Avenue Dental Centre","عيادة اسنان باي افنيو","General Dentistry","طب أسنان عام","Polyclinic (Multiple Specialties)","مركز طبي (مُتعدِّد التخصُّصات)","Regal Tower","Al Mustaqbal Street","BURJ DUBAI","","","050-856-3119","","","","FAC_ACT","253","25.1865696592708","55.260774608922006","sachinmudrale@yahoo.com","BURJ DUBAI","BURJ DUBAI"
"0001323","Dr Joy Dental Clinic Llc -Branch","عيادة الدكتور جوي للأسنان ش د م م  فرع","Orthodontics","تقويم أسنان","Polyclinic (Multiple Specialties)","مركز طبي (مُتعدِّد التخصُّصات)","Burjuman Business Tower","28a Street 1c","Al Mankhoul","","","971-56-4425061","","","","FAC_ACT","23","25.251596195609466","55.301297156072884","pro@drjoydentalclinic.com","Al Mankhoul","Al Mankhoul"
"0001339","Reach Out Dmcc","ريتش أوت م.د.م.س","Speech Therapy","علاج النطق","Clinical Support (2 Specs or more) Center","مركز خدمات صحية مساندة (تخصصين فأكثر)","The Dome Tower","Al Sarayat Street","Jumeira Lakes Towers","","www.reachoutdubai.com","009-715-06533680","","","","FAC_ACT","140","25.06301613061229","55.1375771966345","suzannenic@gmail.com","Jumeira Lakes Towers","Jumeira Lakes Towers"
"0001368","Canadian Specialist Hospital Pharmacy","صيدلية المستشفى الكندي التخصصي","Pharmacy","الصيدلة","Hospital Pharmacy","صيدلية مستشفى","بناية مستشفى الكندي التخصصي","24 Street 6","Abu Hail","","","00-971-509288824","","","","FAC_ACT","42","25.277503211238734","55.34885386561166","licensing@csh.ae","Abu Hail","Abu Hail"
"0001399","Health First Pharmacy 37","صيدلية هيلث فيرست سبعة وثلاثين","Pharmacy","الصيدلة","Community/Retail Pharmacy","صيدلية","Mediterranean","sport city","Nad Al Sheba","","","043606023","","","","FAC_ACT","153","25.036455639661323","55.222311951271465","hfp37phy@planetme.ae","Nad Al Sheba","Nad Al Sheba"
